timestamp,L1,F2,total_power_kw,energy_kwh,price_eur_kwh,cost_eur,flow_m3
2024-11-25 06:30:00,1.392767310142517,2479.56103515625,350.8216552734375,87.70541381835938,20.392,1788.4887985839844,619.8902587890625
2024-11-25 06:45:00,1.4414728879928589,2477.32080078125,348.99859619140625,87.24964904785156,20.392,1779.194843383789,619.3302001953125
2024-11-25 07:00:00,1.4845857620239258,2484.462646484375,348.65167236328125,87.16291809082031,37.642,3280.9865627746585,621.1156616210938
2024-11-25 07:15:00,1.5196269750595093,2660.0771484375,349.3666687011719,87.34166717529297,37.642,3287.715035812378,665.019287109375
2024-11-25 07:30:00,1.5397565364837646,3112.86572265625,372.6722106933594,93.16805267333984,37.642,3507.0318387298585,778.2164306640625
2024-11-25 07:45:00,1.563027262687683,3103.237060546875,376.7950134277344,94.1987533569336,37.642,3545.8294738616946,775.8092651367188
2024-11-25 08:00:00,1.5911084413528442,3100.874267578125,377.1385192871094,94.28462982177734,37.642,3549.062035751343,775.2185668945312
2024-11-25 08:15:00,1.5495864152908325,5007.29638671875,600.8538818359375,150.21347045898438,37.642,5654.335455017091,1251.8240966796875
2024-11-25 08:30:00,1.5620664358139038,2921.56494140625,340.69573974609375,85.17393493652344,37.642,3206.1172588806153,730.3912353515625
2024-11-25 08:45:00,1.5849663019180298,4366.3505859375,521.4837875366211,130.37094688415527,37.642,4907.423182613373,1091.587646484375
2024-11-25 09:00:00,1.5000990629196167,5851.63525390625,702.5616455078125,175.64041137695312,35.511,6237.166648406983,1462.9088134765625
2024-11-25 09:15:00,1.3977516889572144,5821.8896484375,710.9297180175781,177.73242950439453,35.511,6311.456304130555,1455.472412109375
2024-11-25 09:30:00,1.3023053407669067,5545.5703125,746.7727661132812,186.6931915283203,35.511,6629.6619243621835,1386.392578125
2024-11-25 09:45:00,1.2419577836990356,5035.1669921875,731.2205505371094,182.80513763427734,35.511,6491.593242530823,1258.791748046875
2024-11-25 10:00:00,1.2894206047058105,3279.104736328125,491.2050018310547,122.80125045776367,19.34,2374.9761838531495,819.7761840820312
2024-11-25 10:15:00,1.4843146800994873,2725.48388671875,338.09832763671875,84.52458190917969,19.34,1634.705414123535,681.3709716796875
2024-11-25 10:30:00,1.5060473680496216,6246.2138671875,703.1528015136719,175.78820037841797,19.34,3399.7437953186036,1561.553466796875
